DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
USA,MDE,1068,15486,63373822
USA,MDE,4455,22,3686730
FRA,MDE,2100,1029,4190128
FRA,MDE,900,405,1657393
FRA,MDE,33,51,1880614
GTM,BOG,1355,45,16149
GTM,BOG,374,1,5807
GTM,MDE,6,71,88
GTM,MDE,48,293,76
GTM,MDE,48,293,76
GTM,MDE,3172,10249,61
GTM,MDE,76,365,1478982
GTM,MDE,1060,7066,32
GTM,MDE,44,359,16
GTM,MDE,9,80,82
GTM,MDE,14,1,2527
GTM,MDE,91,75,13406
GTM,MDE,191,9,4531
GTM,MDE,10660,1918,7844839
GTM,MDE,11,199,87
GTM,MDE,6,123,24
GTM,MDE,400,141,577018
GTM,MDE,0,12,6
GTM,MDE,0,2,2
GTM,MDE,0,14,18
GTM,MDE,60,546,2204305
GTM,MDE,243,3223,32
GTM,MDE,35,355,12
GTM,MDE,82,821,7
GTM,MDE,52,377,2
GTM,MDE,520,3116,76
GTM,MDE,64,592,21
GTM,MDE,192,3205,43
GTM,MDE,12,57,39
GTM,MDE,196,990,15
GTM,MDE,411,4273,62
GTM,MDE,56,186,12
GTM,MDE,94,786,44
GTM,MDE,789,5299,43
GTM,MDE,1609,8652,3
GTM,MDE,79,500,38
GTM,MDE,1367,15586,32
GTM,MDE,1127,12336,2
GTM,MDE,1301,3674,23
GTM,MDE,1305,4829,73
GTM,MDE,579,3923,77
GTM,MDE,275,2271,2
GTM,MDE,2895,7629,43
GTM,MDE,10247,30275,42
GTM,MDE,852,5567,2
GTM,MDE,1048,8794,96
GTM,MDE,75,237,3
GTM,MDE,6,119,7
GTM,MDE,9007,35989,97
GTM,MDE,1483,5195,41
GTM,MDE,1746,13274,44
GTM,MDE,85,2100,35
GTM,MDE,107,2376,99
GTM,MDE,568,2670,56
GTM,MDE,527,2913,6
GTM,MDE,321,2024,65
GTM,MDE,1716,30416,87
GTM,MDE,93,191,31
GTM,MDE,451,4444,79
GTM,MDE,68,351,97
GTM,MDE,3,22,91
GTM,MDE,14,179,84
GTM,MDE,204,2276,76
GTM,MDE,37,1192,88
GTM,MDE,38,1406,22
GTM,MDE,521,7200,9
GTM,MDE,95,673,1
GTM,MDE,87,1038,24
GTM,MDE,4,20,82331
GTM,MDE,159,4132,14
GTM,MDE,221,6129,26
GTM,MDE,26,878,53
GTM,MDE,744,16565,19
GTM,MDE,197,2811,37
GTM,MDE,148,3801,6
GTM,MDE,232,6668,91
GTM,MDE,691,16461,81
GTM,MDE,133,3715,3
GTM,MDE,252,4519,79
GTM,MDE,219,5115,14
GTM,MDE,352,6573,79
GTM,MDE,12954,248040,42
GTM,MDE,348,6507,45
GTM,MDE,577,11810,62
GTM,MDE,54,378,97
GTM,MDE,11,99,1
GTM,MDE,12,315,56
GTM,MDE,286,3938,46
GTM,MDE,1952,19146,65
GTM,MDE,883,13068,46
GTM,MDE,2095,25550,9
GTM,MDE,1729,23332,57
GTM,MDE,2,36,72
GTM,MDE,667,6261,58
GTM,MDE,41,984,52
GTM,MDE,429,4841,43
GTM,MDE,161,1331,76
GTM,MDE,54,334,28
GTM,MDE,245,1434,68
GTM,MDE,1,6,59
GTM,MDE,64,2399,11
GTM,MDE,316,7573,1
GTM,MDE,59,2489,27
GTM,MDE,4270,36990,42
GTM,MDE,3703,36567,2
GTM,MDE,43,987,13
GTM,MDE,579,4297,17440503
GTM,MDE,26,259,1
GTM,MDE,10,87,68
GTM,MDE,22,190,8
GTM,MDE,11,102,92
GTM,MDE,28,217,12
GTM,MDE,4,160,56
GTM,MDE,13,114,69
GTM,MDE,52,492,29
GTM,MDE,10,186,88
GTM,MDE,224,1155,85
GTM,MDE,17,287,3
GTM,MDE,1263,7,9860
GTM,MDE,24,77,230
GTM,MDE,8,123,36
GTM,MDE,21,105,84
GTM,MDE,1126,15,6978
GTM,MDE,4450,863,5
GTM,MDE,1600,2922,4
GTM,MDE,32,346,12
GTM,MDE,2,14,28
GTM,MDE,9,81,57
GTM,MDE,51,357,63
GTM,MDE,43,222,9
GTM,MDE,29,166,92
GTM,MDE,37,189,79
GTM,MDE,26,170,9
GTM,MDE,8,23,28
GTM,MDE,65,177,84
GTM,MDE,2,6,78
GTM,MDE,498,4349,17797543
GTM,MDE,9,33,76
GTM,MDE,28,142,13
GTM,MDE,38,112,71
GTM,MDE,579,3574,7
GTM,MDE,13,139,2
GTM,MDE,6,16,32
GTM,MDE,1354,5621,74
GTM,MDE,45,168,48
GTM,MDE,141,1186,2
GTM,MDE,58,304,74
GTM,MDE,81,455,29
GTM,MDE,6,43,38
GTM,MDE,51,261,32
GTM,MDE,7,140,572926
GTM,MDE,51,437,58
GTM,MDE,12,356,4
GTM,MDE,76,1452,7
GTM,MDE,42,850,5
GTM,MDE,26,585,2394013
GTM,MDE,16,163,68
GTM,MDE,171,2931,3
GTM,MDE,123,1467,3
GTM,MDE,31,589,2410382
GTM,MDE,1673,27806,17
GTM,MDE,43,1106,32
GTM,MDE,69,534,81
GTM,MDE,7,89,28
GTM,MDE,1000,68,274528
GTM,MDE,4400,44,177636
GTM,MDE,100,1,4037
GTM,MDE,0,72,15
GTM,MDE,1,16,0
GTM,MDE,0,11,0
GTM,MDE,1,2,25
GTM,MDE,15,1,5
GTM,MDE,30,1,5
GTM,MDE,0,8,12
GTM,MDE,3,6,24553
GTM,MDE,13930,696,5
GTM,MDE,1,12,49107
GTM,MDE,15042,5673,64
GTM,MDE,27,350,73
GTM,MDE,56,335,44
GTM,MDE,279,1368,17
GTM,MDE,30,224,7
GTM,MDE,231,3192,31
GTM,MDE,13,116,87
GTM,MDE,10,99,9
GTM,MDE,129,514,71
GTM,MDE,13,154,87
GTM,MDE,259,3080,3
GTM,MDE,64,2615,7
GTM,MDE,10,22,815
GTM,MDE,33,6,1527
GTM,MDE,251,0,25
GTM,MDE,0,1,37
GTM,MDE,18,727,8
GTM,MDE,2,98,74
GTM,MDE,2,101,73
GTM,MDE,2,101,73
GTM,MDE,3,107,72
GTM,MDE,120,604,8
GTM,MDE,24,201,6
GTM,MDE,690,3769,64
GTM,MDE,498,3520,8
GTM,MDE,18,113,4
GTM,MDE,765,3264,12918161
HTI,MDE,103,2,6160
HTI,MDE,46,4,2000
HND,BOG,10,190,758079
HND,BOG,440,6140,24497924
HND,BOG,90,1350,5386351
HND,BOG,40,400,1595956
HND,BOG,255,3130,12488355
HND,BOG,8,35,544
HND,BOG,9,89,1020
HND,MDE,1794,9,5585
HND,MDE,82000,5462,22039885
HND,MDE,2,69,278566
HND,MDE,143,23,8283
HND,MDE,10,5,1068
HND,MDE,776,6722,31
HND,MDE,87,949,65
HND,MDE,116,1251,51
HND,MDE,6598,124134,89
HND,MDE,22,281,26
HND,MDE,84,1438,92
HND,MDE,118,649,99
HND,MDE,23,196,65
HND,MDE,0,67,15
HND,MDE,1621,9,5924
HND,MDE,449,18,9280
HND,MDE,36,2988,12122136
HND,MDE,100,100,403383
HND,MDE,200,100,403383
HND,MDE,30,30,121014
HND,MDE,0,82,14
HND,MDE,13,13,52439
HND,MDE,13,13,52439
HND,MDE,13,13,52439
HND,MDE,1,0,1
HND,MDE,1,91,30
HKG,BOG,9688,32733,2
HKG,MDE,2,35,422198
HKG,MDE,661,29,20986685
HKG,MDE,231,77,9297658
HKG,MDE,6,36,737464
IND,BOG,200,570,2305370
IND,MDE,875,37,48459809
IND,MDE,36,65,1919533
ITA,MDE,3000,1191,4900119
ITA,MDE,29629,13849,41
ITA,MDE,41280,20125,5
ITA,MDE,238,27,5691809
ITA,MDE,116880,54517,8
ITA,MDE,1719,49,50621690
ITA,MDE,17,73,971783
ITA,MDE,40,0,4
ITA,MDE,40,0,4
JAM,MDE,151,3379,2
JAM,MDE,866,20096,6
JAM,MDE,19000,16150,65200618
JPN,MDE,11,1964,7836143
JPN,MDE,9,2180,21
JPN,MDE,11,2237,79
JPN,MDE,53476,19403,8
JPN,MDE,682,9513,9
JPN,MDE,12,1572,6377509
KAZ,BOG,35,0,35
MUS,MDE,2,84,28
MUS,MDE,61,2204,39
MUS,MDE,35,1218,4984457
MUS,MDE,3,212,7
MUS,MDE,5,265,54
MUS,MDE,4,306,32
MUS,MDE,5,218,8
MUS,MDE,1,41,81
MUS,MDE,6,283,3
MUS,MDE,6,280,98
MUS,MDE,10,529,95
MUS,MDE,1,44,82
MUS,MDE,6,285,76
MUS,MDE,2,74,9
MUS,MDE,2,69,28
MUS,MDE,30,1031,2
MUS,MDE,24,307,2
MUS,MDE,9,196,2
MUS,MDE,16,502,72
MUS,MDE,1,26,2
MUS,MDE,0,54,0
MEX,BOG,110,6,2933
MEX,BOG,1,884000,88
MEX,BOG,600,2922,12028675
MEX,BOG,2,33,619
MEX,BOG,0,25,104
MEX,BOG,1,1,114
MEX,BOG,10,63,2
MEX,BOG,1,1,22
MEX,BOG,0,9,17
MEX,BOG,1,37,51
MEX,BOG,0,66,57
MEX,BOG,4,37,0
MEX,BOG,0,24,206
MEX,BOG,563,85,6235
MEX,BOG,400,6288,25088428
MEX,MDE,1,100,400506
MEX,MDE,2,64,59
MEX,MDE,3,147,588743
MEX,MDE,1,10,40050
MEX,MDE,1,1959,7845912
MEX,MDE,13,3117,76
MEX,MDE,4,22,96
MEX,MDE,2,149,1
MEX,MDE,12,534,6
MEX,MDE,5,145,95
MEX,MDE,10126,71279,66
MEX,MDE,148,1486,72
MEX,MDE,33,185,1
MEX,MDE,0,5,504
MEX,MDE,0,73,4
MEX,MDE,10980,757,62
MEX,MDE,180,1236,5025316
MEX,MDE,8,211,2
MEX,MDE,36,576,98
MEX,MDE,7,211,24
MEX,MDE,21,410,1
MEX,MDE,1090,2464,4
MEX,MDE,730,364,51
MEX,MDE,126,53,88
MEX,MDE,150,4785,3
MEX,MDE,0,1,12
MEX,MDE,7066,8912,38
MEX,MDE,18,190,28
MEX,MDE,39,710,19
MEX,MDE,53,699,98
MEX,MDE,73,1270,1
MEX,MDE,33,576,95
MEX,MDE,1,32,9
MEX,MDE,16,112,452985
MEX,MDE,59,718,28
MEX,MDE,585,6668,23
MEX,MDE,48,192,776545
MEX,MDE,116,536,98
MEX,MDE,580,2270,6
MEX,MDE,421,1521,98
MEX,MDE,1,1,4044
MEX,MDE,108,253,75
MEX,MDE,6138,17998,69
MEX,MDE,14,515,48
MEX,MDE,12,252,84
MEX,MDE,12,300,72
MEX,MDE,3,48,24
MEX,MDE,97,602,22
MEX,MDE,7,115,92
MEX,MDE,9,118,28
MEX,MDE,45,419,66
MEX,MDE,8,132,96
MEX,MDE,7,77,311427
MEX,MDE,19,179,73
MEX,MDE,3265,83053,79
MEX,MDE,47,668,28
MEX,MDE,417,3010,59
MEX,MDE,70,417,82
MEX,MDE,8,34,56
MEX,MDE,6,96,28
MEX,MDE,104,572,2313459
MEX,MDE,11,597,96
MEX,MDE,14,446,4
MEX,MDE,8,63,84
MEX,MDE,161,4505,6
MEX,MDE,260,10224,78
MEX,MDE,5,47,190091
MEX,MDE,35,690,63
MEX,MDE,54,2209,91
MEX,MDE,167,6468,78
MEX,MDE,247,11862,22
MEX,MDE,72,2480,7
MEX,MDE,73,962,44
MEX,MDE,115,3668,8
MEX,MDE,18,274,17
MEX,MDE,18,261,21
MEX,MDE,495,12208,16
MEX,MDE,8,57,44
MEX,MDE,1,34,135153
MEX,MDE,237,7935,79
MEX,MDE,34,136,28
MEX,MDE,44,788,71
MEX,MDE,64,838,17
MEX,MDE,37,1802,27
MEX,MDE,1,32,59
MEX,MDE,29,1045,46
MEX,MDE,12,60,34
MEX,MDE,22,724,47
MEX,MDE,4,195,49
MEX,MDE,8,63,8
MEX,MDE,44,858,94
MEX,MDE,230,8290,48
MEX,MDE,121,3532,58
MEX,MDE,273,10479,85
MEX,MDE,5061,42643,1
MEX,MDE,340,5200,21142108
MEX,MDE,22056,65244,61
MEX,MDE,5005,133598,543181412
MEX,MDE,70,549,26
MEX,MDE,215,8378,8
MEX,MDE,415,7698,31298451
MEX,MDE,32,877,78
MEX,MDE,14,210,864000
MEX,MDE,2,34,2
MEX,MDE,850,1298,63
MEX,MDE,30,13,98
MEX,MDE,1670,13564,55148375
MEX,MDE,21,630,61
MEX,MDE,26,1119,59
MEX,MDE,88,2619,19
MEX,MDE,65,1740,7
MEX,MDE,52,1432,65
MEX,MDE,2,36,5
MEX,MDE,69,639,77
MEX,MDE,84,1365,5541166
MEX,MDE,180,1985,4
MEX,MDE,787,8,5375
MEX,MDE,27,633,15
MEX,MDE,4,5,517
MEX,MDE,1375,9771,64
MEX,MDE,196,1852,8
MEX,MDE,35,223,5
MEX,MDE,58,174,81
MEX,MDE,856,2253,37
MEX,MDE,353,1970,26
MEX,MDE,4633,12106,61
MEX,MDE,2,14,34
MEX,MDE,2,1,3975
MEX,MDE,15,4,100
MEX,MDE,12,4,60
MEX,MDE,100,20,79501
MEX,MDE,15,4,44
MEX,MDE,440,220,874519
MEX,MDE,2,30,119252
MEX,MDE,8,6,42
MEX,MDE,22040,11231,7
MEX,MDE,40022,17886,8
MEX,MDE,2,81,235
MEX,MDE,1300,13,1
MEX,MDE,310038,24767,54
MEX,MDE,2,10,31
MEX,MDE,253,4683,6
MEX,MDE,55,1170,54
MEX,MDE,1,18,8
MEX,MDE,15,273,8
MEX,MDE,600,10075,40748438
MEX,MDE,50,1058,48
MEX,MDE,198,2794,39
MEX,MDE,1097,15482,3
MEX,MDE,150,1838,66
MEX,MDE,1894,34196,18
MEX,MDE,325,5873,18
MEX,MDE,84470,42159,15
MEX,MDE,750,2833,93
MEX,MDE,94,8,4291
MEX,MDE,2,11,48
MEX,MDE,3454,24417,74
MEX,MDE,521,5398,72
MEX,MDE,3,18,42
MEX,MDE,4,13,98
MEX,MDE,12,26,56
MEX,MDE,1787,4677,53
MEX,MDE,1099,7439,25
MEX,MDE,5689,16430,75
MEX,MDE,550,1155,35
MEX,MDE,1070,2611,11
MEX,MDE,1222,2869,91
MEX,MDE,3003,7303,28
MEX,MDE,112660,28165,113965403
MEX,MDE,60,12,48565
MEX,MDE,10,5854,23869333
MEX,MDE,2590,26,8
MEX,MDE,23346,3519,22
MEX,MDE,60329,94648,6
MEX,MDE,14,364,1469537
MEX,MDE,90,1273,8
MEX,MDE,1790,9975,6
MEX,MDE,15500,2945,11911081
MEX,MDE,155,3334,8
MEX,MDE,1,37,52
MEX,MDE,20248,8,4108
MEX,MDE,178,52,2249
MEX,MDE,475,11637,5
MEX,MDE,47,4371,17678553
MEX,MDE,78,6693,27069905
MEX,MDE,2630,9851,40313542
MEX,MDE,220,2860,11704063
MEX,MDE,930,8835,36155735
MEX,MDE,138,5653,22863615
MEX,MDE,144,3532,14259355
MEX,MDE,1120,27315,2
MEX,MDE,235,7423,29986419
MEX,MDE,36,360,1456023
MEX,MDE,202,7314,29528007
MEX,MDE,459,10676,34
MEX,MDE,1555,37665,152060761
MEX,MDE,18,621,2511640
MEX,MDE,22,759,3069783
MEX,MDE,2350,27585,112886923
MEX,MDE,98,813,4
MEX,MDE,1235,59,4594
MEX,MDE,2,5682,22586461
MEX,MDE,1,7842,78
MEX,MDE,1010000,4,12646
MEX,MDE,24,25,17
MEX,MDE,4,8,6
MEX,MDE,49,2,8
MEX,MDE,4,319,52
MEX,MDE,17,463,34
MEX,MDE,20,639,4
MEX,MDE,85,2123,8
MEX,MDE,8,200,3
MEX,MDE,2,89,47
MEX,MDE,6,297,18
MEX,MDE,1291,18,1059886
NIC,BOG,14,5,314
NIC,MDE,1860,51090,206634015
NIC,MDE,405,853,3452130
NIC,MDE,240,2001,6
NIC,MDE,300,750,2985502
NIC,MDE,490,505,2043790
NIC,MDE,2172,5,17200
NIC,MDE,25295,10822,5
NIC,MDE,1322,14905,78
NIC,MDE,200,4410,17847755
NLD,MDE,6225,2116,5
NLD,MDE,22550,14627,7
NLD,MDE,210,4,2
NLD,MDE,600,1,43
NLD,MDE,8,6,100
NLD,MDE,300,177,703900
NLD,MDE,73,1432,4
NLD,MDE,20,193,767530
NLD,MDE,585,14,55651
PAN,BOG,226,14460,14
PAN,BOG,4,1987,86
PAN,BOG,10,100,8
PAN,BOG,42,489,8
PAN,BOG,10,201,7
PAN,BOG,10,201,7
PAN,BOG,7,254,17
PAN,BOG,17,578,99
PAN,BOG,10,201,7
PAN,BOG,168,3542,48
PAN,BOG,14,237,44
PAN,BOG,70,1395,75
PAN,BOG,15,287,4
PAN,BOG,94,1256,81
PAN,BOG,10,137,7
PAN,BOG,7,310,66
PAN,BOG,19,8950,36132850
PAN,BOG,1,2263,9158609
PAN,BOG,109,2628,94
PAN,BOG,35,176,51
PAN,BOG,18,1628,11
PAN,BOG,290,17741,2
PAN,BOG,877,16660,26
PAN,BOG,49,3207,91
PAN,BOG,83,3827,6
PAN,BOG,58,4128,46
PAN,BOG,3480,19263,54
PAN,BOG,24,3724,8
PAN,BOG,563,5186,23
PAN,BOG,36,869,8
PAN,BOG,10,172,5
PAN,BOG,696,8073,27
PAN,BOG,238,9844,75
PAN,BOG,696,3369,72
PAN,BOG,11,93,994
PAN,BOG,58,164,81
PAN,MDE,306,10000,39635700
PAN,MDE,45,4,696
PAN,MDE,800,4,5115
PAN,MDE,12377,1221,27
PAN,MDE,9,65,34
PAN,MDE,26,133,38
PAN,MDE,1161,7060,83
PAN,MDE,97,980,94
PAN,MDE,27,173,7
PAN,MDE,362,52,9867
PAN,MDE,123368,13605,54365088
PAN,MDE,510,282,6
PAN,MDE,82,4,1559
PAN,MDE,12,1590,6302076
PAN,MDE,70,5616,93
PAN,MDE,595,57,11344
PAN,MDE,542,5,10080
PAN,MDE,22714,3531,28
PAN,MDE,180,78,319201
PAN,MDE,1476,9,31990
PAN,MDE,32960,2484,36
PAN,MDE,107,17,9142
PAN,MDE,0,1,0
PAN,MDE,1,8,22
PAN,MDE,68,4,889
PAN,MDE,0,8,12
PAN,MDE,7,81,55
PAN,MDE,4,37,32
PAN,MDE,12,85,77
PAN,MDE,31,145,62
PAN,MDE,3,15,21
PAN,MDE,8,38,26
PAN,MDE,31,108,4
PAN,MDE,26,158,29
PAN,MDE,23,64,71
PAN,MDE,46,258,99
PAN,MDE,72,267,66
PAN,MDE,237,2141,96
PAN,MDE,150,2250,9105997
PAN,MDE,30,169,5
PAN,MDE,92,1658,8
PAN,MDE,56,730,4
PAN,MDE,155,395,35
PAN,MDE,330,1141,59
PAN,MDE,129,640,81
PAN,MDE,164,1298,44
PAN,MDE,2102,3387,85
PAN,MDE,3902,8003,72
PAN,MDE,113,717,25
PAN,MDE,18,518,45
PAN,MDE,5,19,15
PAN,MDE,6,175,5
PAN,MDE,1876,8085,83
PAN,MDE,56,187,11
PAN,MDE,122,841,6
PAN,MDE,42,422,1
PAN,MDE,222,933,61
PAN,MDE,51,241,33
PAN,MDE,103,681,55
PAN,MDE,3258,25377,41
PAN,MDE,46,78,66
PAN,MDE,159,1542,13
PAN,MDE,12,179,28
PAN,MDE,81,982,26
PAN,MDE,63,2012,69
PAN,MDE,9,282,73
PAN,MDE,15,581,13
PAN,MDE,4,39,24
PAN,MDE,88,2707,29
PAN,MDE,61,2298,91
PAN,MDE,103,1093,6
PAN,MDE,6,180,6
PAN,MDE,54,1560,1
PAN,MDE,951,15703,76
PAN,MDE,88,1857,28
PAN,MDE,134,3349,43
PAN,MDE,132,2546,44
PAN,MDE,20,420,1699786
PAN,MDE,104,2147,18
PAN,MDE,132,2385,6
PAN,MDE,52,1001,26
PAN,MDE,27,837,2
PAN,MDE,63,337,81
PAN,MDE,109,533,46
PAN,MDE,2,66,9
PAN,MDE,31,1055,77
PAN,MDE,42,1416,8
PAN,MDE,902,6977,65
PAN,MDE,606,3096,12501322
PAN,MDE,56,374,64
PAN,MDE,16,260,1064005
PAN,MDE,720,8106,58
PAN,MDE,2000,4400,17763636
PAN,MDE,2,33,55
PAN,MDE,13,61,72
PAN,MDE,43,1233,44
PAN,MDE,9,5445,22420930
PAN,MDE,71,5011,4
PAN,MDE,614,11205,5
PAN,MDE,684,9644,4
PAN,MDE,450,1406,25
PAN,MDE,554,4,3160
PAN,MDE,91,86,830
PAN,MDE,10927,1190,66
PAN,MDE,8,390,92
PAN,MDE,6,537,85
PAN,MDE,204,9120,75
PAN,MDE,478,8000,25
PAN,MDE,18,1444,3
PAN,MDE,29,1430,39
PAN,MDE,28,1277,71
PAN,MDE,627,6992,46
PAN,MDE,1320,25055,22
PAN,MDE,5,19,7
PAN,MDE,368,99,439
PAN,MDE,30,117,473207
PAN,MDE,4,37,32
PAN,MDE,11,72,74
PAN,MDE,30,217,72
PAN,MDE,11,46,97
PAN,MDE,8,39,73
PAN,MDE,25,129,37
PAN,MDE,13,72,67
PAN,MDE,12,44,43
PAN,MDE,4,14,24
PAN,MDE,57,245,1002620
PAN,MDE,2,6,78
PAN,MDE,18,476,93
PAN,MDE,77,280,81
PAN,MDE,11,42,35
PAN,MDE,12,71,85
PAN,MDE,15,44,25
PAN,MDE,100,560,29
PAN,MDE,160,996,36
PAN,MDE,4,15,32
PAN,MDE,1428,5326,51
PAN,MDE,105,734,3
PAN,MDE,33,303,81
PAN,MDE,48,188,5
PAN,MDE,44,280,32
PAN,MDE,35,478,33
PAN,MDE,8,22,51
PAN,MDE,100,1350,32
PAN,MDE,16,111,6
PAN,MDE,5,58,25
PAN,MDE,14,102,9
PAN,MDE,21,846,91
PAN,MDE,14,254,7
PAN,MDE,3,17,67
PAN,MDE,20,274,42
PAN,MDE,19,1074,53
PAN,MDE,246,11130,31
PAN,MDE,249,393,2
PAN,MDE,3,29,231
PAN,MDE,42,197,52
PAN,MDE,4,0,1
PAN,MDE,3552,11534,4
PAN,MDE,669,2,543408
PRY,BOG,800000,3855,15550414
PRY,MDE,940,7382,21
PRY,MDE,1,1272,79
PRY,MDE,52500,4820,19725030
PRY,MDE,3,67,5
PRY,MDE,2,22,89323
PRY,MDE,286,6360,3
PRY,MDE,3,107,6
PRY,MDE,23,812,1
PRY,MDE,3,132,535939
PRY,MDE,6,187,2
PRY,MDE,7,206,5
PRY,MDE,6,187,2
PRY,MDE,4,123,7
PRY,MDE,9,152,617142
PRY,MDE,8,292,3
PRY,MDE,1,13,52781
PRY,MDE,200,1322,5390375
PER,BOG,690,15252,9
PER,BOG,2200,28560,113528570
PER,BOG,65000,1924,7920319
PER,BOG,1369,16934,53
PER,BOG,1085,5611,2
PER,BOG,37167,325298,54
PER,BOG,479,6594,45
PER,BOG,2584,29121,68
PER,BOG,309,6,934
PER,BOG,200,310,1236865
PER,BOG,90,2044,97
PER,BOG,5830,6,54958
PER,BOG,528,22,4631
PER,BOG,277,17,2688
PER,BOG,843,86,8783
PER,BOG,1060,4,20922
PER,BOG,4228,12,37756
PER,BOG,1880,6,5872
PER,BOG,4742,34,29378
PER,BOG,316,24,1064
PER,BOG,66,64,612
PER,BOG,173,34,1594
PER,BOG,504,2160,96
PER,BOG,628,2053,56
PER,BOG,204,1326,5455548
PER,BOG,13072,54686,34
PER,BOG,814,4118,84
PER,BOG,458,1502,24
PER,BOG,2850,7810,14
PER,BOG,6261,28422,48
PER,BOG,13274,29997,39
PER,BOG,64167,158150,85
PER,BOG,4392,17063,42
PER,BOG,14090,38474,81
PER,BOG,671,3178,24
PER,BOG,5842,77000,2
PER,BOG,2515,6588,55
PER,BOG,1814,8997,48
PER,BOG,2147,15308,11
PER,BOG,35,332,5
PER,BOG,1228,10830,96
PER,BOG,1461,15384,33
PER,BOG,134,790,6
PER,BOG,620,4364,8
PER,BOG,1979,11874,47556082
PER,BOG,7665,47321,17
PER,BOG,26663,206037,75
PER,BOG,14593,99025,74
PER,BOG,706,6586,62
PER,BOG,120,187,2
PER,BOG,1186,5677,22803253
PER,BOG,8192,20480,83810918
PER,BOG,177,15,1389
PER,BOG,92,92,2434
PER,BOG,1632,63,16126
PER,BOG,10,72,479
PER,BOG,866,51,4664
PER,BOG,316,78,1242
PER,BOG,331,93,2341
PER,BOG,270,7,1904
PER,BOG,932,67,6578
PER,BOG,2594,43,18299
PER,BOG,4900,2683,10884770
PER,BOG,582,2567,38
PER,BOG,3906,8182,12
PER,BOG,18105,47060,75
PER,BOG,2085,6192,2
PER,BOG,2079,5256,97
PER,BOG,8860,68306,65
PER,BOG,2490,15820,88
PER,BOG,31,356,19
PER,BOG,20,400,8
PER,BOG,320,5043,2
PER,BOG,671,1629,4
PER,BOG,500,585,19
PER,BOG,250,481,62
PER,BOG,190,4192,65
PER,BOG,250,357,33
PER,BOG,220,7557,37
PER,BOG,1310,10701,3
PER,BOG,1150,11956,35
PER,BOG,2434,22728,29
PER,BOG,1996,18995,8
PER,BOG,1500,4561,15
PER,BOG,750,165,83
PER,BOG,1,52,22
PER,BOG,200,9188,99
PER,BOG,5444,11,69114
PER,BOG,240,68,3725
PER,BOG,676,7,7808
PER,BOG,672,64,5430
PER,BOG,606,97,8453
PER,BOG,58,47,472
PER,BOG,110,57,1577
PER,BOG,217,81,1805
PER,BOG,28,37,518
PER,MDE,120,1781,4
PER,MDE,59,398,52
PER,MDE,44,134,72
PER,MDE,101,499,69
PER,MDE,40,110,23
PER,MDE,140,348,11
PER,MDE,8,20,3
PER,MDE,154,821,41
PER,MDE,386,1774,52
PER,MDE,296,495,63
PER,MDE,8,23,93
PER,MDE,1,4,24
PER,MDE,17,72,64
PER,MDE,543,1229,93
PER,MDE,54,177,88
PER,MDE,98,296,8
PER,MDE,20,125,33
PER,MDE,1,7,16
PER,MDE,43,125,98
PER,MDE,20,122,48
PER,MDE,70,255,93
PER,MDE,171,248,76
PER,MDE,20,59,82
PER,MDE,1,825,3304174
PER,MDE,10,29,9
PER,MDE,71,506,3
PER,MDE,9,85,87
PER,MDE,7,53,62
PER,MDE,170,1643,8
PER,MDE,24,133,39
PER,MDE,20,130,7
PER,MDE,570,1734,36
PER,MDE,6,11,45
PER,MDE,4,8,2
PER,MDE,5,16,55
PER,MDE,20,64,4
PER,MDE,11,57,25
PER,MDE,0,75,160
PER,MDE,21,22,4521
PER,MDE,9000,7077,82
PER,MDE,9000,27868,92
PER,MDE,56190,7205,4
PER,MDE,2,123,42
PER,MDE,7,1079,25
PER,MDE,1,58,62
PER,MDE,28,1516,6
PER,MDE,14,610,25
PER,MDE,31,846,56
PER,MDE,14,413,27
PER,MDE,946,39,68076
PER,MDE,80,928,8
PER,MDE,14,4,1728
PER,MDE,91,2,9450
PER,MDE,172,9100,36805041
PER,MDE,6,45,402
PER,MDE,149998,26693,26
PER,MDE,18800,7632,30811834
PER,MDE,5,117,481641
PER,MDE,40000,12400,50061156
PER,MDE,77,741,85
PER,MDE,102,550,94
PER,MDE,931,3562,8
PER,MDE,459,1903,72
PER,MDE,1246,5180,7
PER,MDE,5,327,1346124
PER,MDE,476,1476,37
PER,MDE,3097,11531,69
PER,MDE,50,456,5
PER,MDE,590,2698,63
PER,MDE,339,3692,5
PER,MDE,9181,24761,59
PER,MDE,856,1816,18
PER,MDE,1,12,74
PER,MDE,2115,4027,44
PER,MDE,866,3229,7
PER,MDE,221,1965,56
PER,MDE,7206,17895,4
PER,MDE,5,107,5
PER,MDE,10,189,9
PER,MDE,1051,4496,53
PER,MDE,1674,31728,41
PER,MDE,2,104,4
PER,MDE,1733,4856,73
PER,MDE,1,7,7
PER,MDE,224,2536,89
PER,MDE,5,37,45
PER,MDE,112,1025,8
PER,MDE,59,493,59
PER,MDE,581,4403,37
PER,MDE,55,1285,15
PER,MDE,270,5882,59
PER,MDE,28,551,6
PER,MDE,30,784,25
PER,MDE,8,288,1185577
PER,MDE,51,752,35
PER,MDE,1705,16946,31
PER,MDE,265,2002,73
PER,MDE,320,4219,62
PER,MDE,518,3279,45
PER,MDE,590,5418,4
PER,MDE,2401,15525,1
PER,MDE,76,1090,76
PER,MDE,48,321,47
